slug,domain,primary_segment,primary_pocket,primary_team,sha256,source_path
shared-research-repository-researcher,shared-research,make,labos,t01,6bd8c772fde668bde0755b936205e853923afaac0b1df1434d169e5aa3927b78,.bob/skills/shared-research-repository-researcher/SKILL.md
shared-research-search-query-strategist,shared-research,make,labos,t01,7388c60ed064533bf3db269870765d82efdfe1a2490b661f27674b532b11b416,.bob/skills/shared-research-search-query-strategist/SKILL.md
shared-research-source-verifier,shared-research,make,researchos,t02,1048db39e74f57ac9f8574dd817e1543249b1ae0bae43bcc65e00150f4ce694e,.bob/skills/shared-research-source-verifier/SKILL.md
shared-research-spreadsheet-analyst,shared-research,make,researchos,t03,b5e8b1191e992b8d015edfb7c32e0c9d7d1018623686feed0942368b2173dbf7,.bob/skills/shared-research-spreadsheet-analyst/SKILL.md
shared-research-standards-research-specialist,shared-research,make,labos,t01,414a06fb4e2124aba4e5e28594fcb774690052a33e251643ca741099404474ed,.bob/skills/shared-research-standards-research-specialist/SKILL.md
shared-research-technical-documentation-researcher,shared-research,make,labos,t01,99d3031a3da39c54358aa6e9068b99b1a2f26ffb4434f44e48a6f6ff696ae098,.bob/skills/shared-research-technical-documentation-researcher/SKILL.md
shared-research-web-research-specialist,shared-research,make,labos,t01,d5b3fc87905d002936babdc2e2c9489d92405607d6b856c372b3a6e15878d977,.bob/skills/shared-research-web-research-specialist/SKILL.md
shared-source-provenance,shared-execution,make,researchos,t08,08ef0898748e4dee2130688ded491560bdaa840644f6677513207fda37fd2dc9,.bob/skills/shared-source-provenance/SKILL.md
short-form-derivative-production,shared-execution,create,creatoros,t02,6b0f06be5113c1f36a4004d4ad8900d86cac56c6674301530130c6daa7a083e1,.bob/skills/short-form-derivative-production/SKILL.md
shot-specification,shared-execution,run,talentos,t06,34b60c429ad68a3ddc1ba6b002bd16c692757ce849487f7d47e8d103753d3b92,.bob/skills/shot-specification/SKILL.md
shot_family_grouping,shared-execution,make,innovationos,integration,85813a44cc68e03fe35182e8c54e26bf11450f3cdf8ea5b2b121557d8b496aa4,.bob/skills/shot_family_grouping/SKILL.md
shot_matching,shared-execution,make,innovationos,integration,fccd34216cf423888284373935df66140181acaaae91801809da38b188441eda,.bob/skills/shot_matching/SKILL.md
shot_priority_map,shared-execution,run,executiveos,integration,75b4d1fac59fc9c28b659689b53a69544e9b1eee516823b01aab50dcdb952ffe,.bob/skills/shot_priority_map/SKILL.md
shot_repair_strategy,shared-execution,make,innovationos,integration,5b26541edd67d778fee38ba50cae196f5e33418b0da18ebc6aa8ff1e417081e5,.bob/skills/shot_repair_strategy/SKILL.md
shot_size_selection,shared-execution,make,innovationos,integration,ed0c35ac71e89de6d243256d83a1fb701dab1dcd032bad6aa0ae99227ca09d1c,.bob/skills/shot_size_selection/SKILL.md
shot_spec_compilation,shared-execution,make,innovationos,integration,c456c46cdf7522a87832038b9be050c66e2c37b7ec700deef0a747bf823165d6,.bob/skills/shot_spec_compilation/SKILL.md
silence_pause_design,shared-execution,make,innovationos,integration,e5e69827dc964d1a444f7ea9bbbd7d9c25ac9a564e395f01a6648bdbd695dd47,.bob/skills/silence_pause_design/SKILL.md
simulation-competitive-response-simulator,simulation,make,researchos,t03,d226ad3149aadda91b5d75316bf09349b06f0243c5f0de364714b7a076ef67c6,.bob/skills/simulation-competitive-response-simulator/SKILL.md
simulation-critic,simulation,make,researchos,t03,e9baff5c841b3e5bf4283ba4748b4f5f9853413ec377eb805c2113133b053289,.bob/skills/simulation-critic/SKILL.md
simulation-customer-behavior-simulator,simulation,make,researchos,t03,01d98958f40bf7b79daafacff68787c2b1f501c30263e8d634528dccfb0ece00,.bob/skills/simulation-customer-behavior-simulator/SKILL.md
simulation-decision-tree-analyst,simulation,make,researchos,t03,203afe0b9ea132ddb4c388a0ad6967ca5966997c20cfb3ce9c92d44cdf36b55d,.bob/skills/simulation-decision-tree-analyst/SKILL.md
simulation-evidence-reviewer,simulation,make,researchos,t03,d18cc0142f6d8cfde8ff6cddb7e13608145f3bd314259d29ebdb9f7df87c4656,.bob/skills/simulation-evidence-reviewer/SKILL.md
simulation-market-simulation-specialist,simulation,make,researchos,t03,18e9c9c1221f38c02e6364890c39c2ed617f7c12776cd5042cef14a4450699b8,.bob/skills/simulation-market-simulation-specialist/SKILL.md
simulation-monte-carlo-modeling-specialist,simulation,make,researchos,t03,317b7f66aa12a49ce536d59a5346484cd4e5a3aaaa9fcfc97c45e9b51c96c926,.bob/skills/simulation-monte-carlo-modeling-specialist/SKILL.md
simulation-multi-agent-simulation-specialist,simulation,make,researchos,t03,3123c13d3afa96e805dc114592a75f7da84ed3b578dd7fe35ca920f0ae1dfe92,.bob/skills/simulation-multi-agent-simulation-specialist/SKILL.md
simulation-orchestrator,simulation,make,researchos,t03,6b42f56458ddf97b71597e7e2018500746ed7e4786828e20f04733d006b3b35b,.bob/skills/simulation-orchestrator/SKILL.md
simulation-persona-simulation-specialist,simulation,make,researchos,t03,4f8ff88fbe577cbc137b45dc3b3270163265c0815ec8e6cdedb175e392851c99,.bob/skills/simulation-persona-simulation-specialist/SKILL.md
simulation-policy-simulation-specialist,simulation,make,researchos,assurance,7642d18c2b0dbc25a907aca6e1e19550450a33ba5c9c634d5905e3b6655ec63b,.bob/skills/simulation-policy-simulation-specialist/SKILL.md
simulation-pricing-simulation-specialist,simulation,make,researchos,t03,d648e8d3c45f037de1c88701d1c47801f53c7898229f5b7a06402bc46d571b70,.bob/skills/simulation-pricing-simulation-specialist/SKILL.md
simulation-scenario-modeler,simulation,make,researchos,t06,a8f1d5e6cb041c01d9c8b4230e58ef40280280d0baf7047f2e887087fc4b327f,.bob/skills/simulation-scenario-modeler/SKILL.md
simulation-sensitivity-analyst,simulation,make,researchos,t03,891f97f65e9469aacbcefb7ee9930ac849838fffaf5ad42d40431d19cbddae2d,.bob/skills/simulation-sensitivity-analyst/SKILL.md
simulation-stakeholder-simulation-specialist,simulation,make,researchos,t03,86d778f365e7b14410f1dbc3ca12b49145849a61834a6803907e01bfb028b074,.bob/skills/simulation-stakeholder-simulation-specialist/SKILL.md
simulation-uncertainty-analyst,simulation,make,researchos,t03,78b72e2168c03538ea215c193b049b9152a7bc48c89aeacbbfa8fa7eadc6d142,.bob/skills/simulation-uncertainty-analyst/SKILL.md
skill-coverage-audit,shared-execution,protect,complianceos,assurance,bcbfe9e1c185500051d3b96384c7f905ca9309425bead91668c20f084ea60b03,.bob/skills/skill-coverage-audit/SKILL.md
skill-creator,shared-execution,create,creatoros,integration,9893bfb6f77fe3f1a53347663b155e58ecccc567ba7b83b63f378e751a263fa8,.bob/skills/skill-creator/SKILL.md
skin_tone_identity_check,shared-execution,create,mediaos,integration,9cc66317f56824f301a79ed7e032e90de7e9ca4c4a92c2a7487f85b88f5c0ae1,.bob/skills/skin_tone_identity_check/SKILL.md
slack-standup-summarizer,shared-execution,create,studioos,t06,10d1731e051c6df6983f8d6713b44216f82d29dd70d69aa66b00328ef28d5992,.bob/skills/slack-standup-summarizer/SKILL.md
slide-deck-copilot,shared-execution,create,creatoros,integration,721c4cc592a636ba4dd799cc0803daa5c423bb6f8d992e12c02e42186f3a8e1f,.bob/skills/slide-deck-copilot/SKILL.md
socratic-tutoring,shared-execution,learn,learningos,t01,5d1be235bfe130c7dfc0c4b7cda896981e2ee738eb286fa2121f47893689cbfb,.bob/skills/socratic-tutoring/SKILL.md
solitude-of-roman-writer,shared-execution,run,enterpriseos,t06,b1f276d609617ecd237a28c665c8a36c5a9638cacce4605ac0fd5dc80cea4c6f,.bob/skills/solitude-of-roman-writer/SKILL.md
solutions-designer-architect,shared-execution,make,buildos,integration,b86a300a3112abaef4d259aa34d8ac91b46405f6b90e1347a46e8ddfbff774ec,.bob/skills/solutions-designer-architect/SKILL.md
sound-post,shared-execution,protect,complianceos,integration,2a9650a0cc132ab2909b3814d0602f7fe4861b9b01bd581a4786082eff97d52c,.bob/skills/sound-post/SKILL.md
sound_effects_design,shared-execution,make,innovationos,integration,6f05592771fcd361b7567177aaf7b12d8d8cdea7c638e7328d2a466764c0735d,.bob/skills/sound_effects_design/SKILL.md
sound_motif_design,shared-execution,make,innovationos,integration,dfe13134d1c68e162f0b929603f007704aa8e2186fe7c80945e239f158cda99b,.bob/skills/sound_motif_design/SKILL.md
source-adaptation,shared-execution,run,procureos,t01,fcd5793f35ad7d266697be6bccb9af5c89e10eae59600c426108362cbf3bdac0,.bob/skills/source-adaptation/SKILL.md
source-intake-rights,shared-execution,run,procureos,assurance,78fc3467f1b5c3ab7fef9b480c9f4599a3a01300c8f586ba53f164e2a93768fd,.bob/skills/source-intake-rights/SKILL.md
spaced-retrieval,shared-execution,run,pmoos,integration,9de3126691f5e76b91fe8a54ad076ad8ef74c34279353d26b98faa677e922707,.bob/skills/spaced-retrieval/SKILL.md
specialized-prompt-writer,shared-execution,run,enterpriseos,t06,90463e631281eef65620c05002cd24aa50f7302eae01869ab3a85a9ebb25064f,.bob/skills/specialized-prompt-writer/SKILL.md
staleness_propagation,shared-execution,make,innovationos,integration,6bdc51d18d246ee3602137bfc9141dbbe1e25bfb903dfc5fb58d59740ee1c1d8,.bob/skills/staleness_propagation/SKILL.md
startup-builder-architect,shared-execution,invest,fundraiseos,t02,eece83a8d2f7eaed6d36c49769ffba4a408cdbaf3abe232bc190e85e942d6ae3,.bob/skills/startup-builder-architect/SKILL.md
startups-business-model-specialist,startups,make,ventureos,t03,2a78f481aef492e19efa2d8c7f6bb9ff4d9799c977dec0683410afc560b076c5,.bob/skills/startups-business-model-specialist/SKILL.md
startups-category-creation-strategist,startups,make,ventureos,t04,71f433033ab52ea3ce2fb887ac6ba60dcc7431607d8f8555688271aeaef2fcd1,.bob/skills/startups-category-creation-strategist/SKILL.md
startups-founder-advisor,startups,learn,acceleratoros,integration,0da2626cd7e720aad0dbfd5a2e3c4a6eb495b2cea55d1685642866d946896734,.bob/skills/startups-founder-advisor/SKILL.md
startups-founder-market-fit-analyst,startups,learn,acceleratoros,integration,a869ccff5492a582daef4d5975389b2695a7d9de91542ff2bc657658d9cc9a29,.bob/skills/startups-founder-market-fit-analyst/SKILL.md
startups-fundraising-strategist,startups,invest,fundraiseos,integration,d29741134d87779c390eb23f219f4e4aa7f2c7b85ba95ccaa0b4120814b242c0,.bob/skills/startups-fundraising-strategist/SKILL.md
startups-idea-validation-specialist,startups,learn,acceleratoros,integration,f89e00cd31140c7e3d2a04c587091fe292c7a73b011449b284d2afff8b805959,.bob/skills/startups-idea-validation-specialist/SKILL.md
startups-investor-research-specialist,startups,learn,acceleratoros,integration,fd16ccf8d9884601e9fe0dfcab309bad6b49facb9d0b213f0c7fafd4bf60d735,.bob/skills/startups-investor-research-specialist/SKILL.md
startups-market-validation-specialist,startups,make,ventureos,t02,fc39756cee4eeda867c477dd88aa5edc867e58822c86252653b3fa3b8b901577,.bob/skills/startups-market-validation-specialist/SKILL.md
startups-mvp-strategist,startups,learn,acceleratoros,integration,decf1fd896833c016a28681459ea596ad1691656c3d79b2184515002c11e306c,.bob/skills/startups-mvp-strategist/SKILL.md
startups-opportunity-discovery-analyst,startups,make,ventureos,t01,f267937f8c6d12b25402a7f4cdd198fed54f6e9791924ad63a02c8d73b4372d9,.bob/skills/startups-opportunity-discovery-analyst/SKILL.md
startups-orchestrator,startups,make,ventureos,t04,af2c940987a70453ef935da608e3714e21c87fe790cd16543e8faabf7c617cda,.bob/skills/startups-orchestrator/SKILL.md
startups-pitch-deck-reviewer,startups,learn,acceleratoros,integration,6519b0e1168b57c847de8108be332c1bd43834fca983c9525822954e9cda49f6,.bob/skills/startups-pitch-deck-reviewer/SKILL.md
startups-pitch-strategist,startups,learn,acceleratoros,integration,25ea5b7a6de500f02046af8ceed75919054d585baf01c0467b03a842f5e438ba,.bob/skills/startups-pitch-strategist/SKILL.md
startups-pricing-strategist,startups,learn,acceleratoros,integration,98eb5452d10b777793e461a6bf06548c9fbac0d3c05ae848af067b42264a4421,.bob/skills/startups-pricing-strategist/SKILL.md
startups-problem-discovery-specialist,startups,make,ventureos,t02,8aedd1418f8997ee99151dcbcbe53f21a9a9e3cef00b8ab209e9b5fbb60cc6e4,.bob/skills/startups-problem-discovery-specialist/SKILL.md
startups-startup-financial-modeler,startups,make,ventureos,t04,fd9c63f3fa014cc5545857dc267f2454049964de1387d4b7d5109cf661652a01,.bob/skills/startups-startup-financial-modeler/SKILL.md
startups-startup-growth-strategist,startups,make,ventureos,t04,9fccb72a1788393b5751e171e92721514035e76719d4a9c3947d5a22a98bfff1,.bob/skills/startups-startup-growth-strategist/SKILL.md
startups-startup-gtm-strategist,startups,make,ventureos,t04,532ab62544d6ad1934cc76bb412076e98e0b247715a52b4b40f199017fedd6d9,.bob/skills/startups-startup-gtm-strategist/SKILL.md
startups-startup-orchestrator,startups,make,ventureos,t04,edf1408990ca60b27357dd3743543afbe14283f31680d88975e4aa51ccf48167,.bob/skills/startups-startup-orchestrator/SKILL.md
startups-venture-risk-critic,startups,make,ventureos,assurance,0c00a5756e551e4b8d43e3bc023daed225376bf3767fd1eb8981fcc833757b41,.bob/skills/startups-venture-risk-critic/SKILL.md
startups-venture-strategist,startups,make,ventureos,t04,ba56dd8a7f1712428307e913635b913ea4aabe550e5ae2de6501912b0817862f,.bob/skills/startups-venture-strategist/SKILL.md
startups-zero-to-one-strategist,startups,learn,acceleratoros,integration,da86101df57d615532256d11d35872e60920065e30f4c9fb28d4708e6b039723,.bob/skills/startups-zero-to-one-strategist/SKILL.md
story-architecture,shared-execution,create,studioos,t03,8c05963ebc2a51cab8232d1cecef5a179fc1e4710e318bcebab0e7296a7d6f6a,.bob/skills/story-architecture/SKILL.md
storyboard_plan,shared-execution,create,studioos,integration,50f05b145f83d5a59d47a513ec0ecc62ec380810077e7caa011581fbf2e622b8,.bob/skills/storyboard_plan/SKILL.md
strategic-foresight,shared-execution,make,researchos,t05,553c4cbf40bb255f8fd8ff2425f9c853fcb88bb0b51caf8138bb70b5d2058f01,.bob/skills/strategic-foresight/SKILL.md
strategy-board-strategy-advisor,strategy,run,executiveos,integration,edc0a85d9e548eb71ec589802bc06583ffd0763c415a44d31aa3ccfc6233e237,.bob/skills/strategy-board-strategy-advisor/SKILL.md
strategy-business-model-designer,strategy,make,ventureos,t03,d15025053a894cb2c976ccf91de08988717b7470071745ef41e6d0bfde3875a8,.bob/skills/strategy-business-model-designer/SKILL.md
strategy-business-strategy-analyst,strategy,run,executiveos,integration,68d29aabf6c0513eb4c555331b045d1b32c8153807c5bb6fb78e64c5d8c002a5,.bob/skills/strategy-business-strategy-analyst/SKILL.md
strategy-competitive-strategy-analyst,strategy,run,executiveos,integration,afcaa841fd0287f981e9ddd5e261f7149f39b554b406c3dabf7402bb84a4a6fa,.bob/skills/strategy-competitive-strategy-analyst/SKILL.md
strategy-corporate-strategist,strategy,run,executiveos,integration,adb334b0d05ba534ac681391e2c79bcc2cb9843da82dc319c613f659a5e81589,.bob/skills/strategy-corporate-strategist/SKILL.md
strategy-growth-strategist,strategy,run,executiveos,integration,137eae7ede183cef93ce28716258544307796620a937efcfc5b191f17f9d59e8,.bob/skills/strategy-growth-strategist/SKILL.md
strategy-market-entry-strategist,strategy,run,executiveos,integration,69c588f26d60052dafef0066f89de8ac649b20de7cf2227e460db17c16330088,.bob/skills/strategy-market-entry-strategist/SKILL.md
strategy-moat-analyst,strategy,run,executiveos,integration,67774a9d0fbf5015ee92aa6579024ad12b3f50b967c407ef3b66b436626d253f,.bob/skills/strategy-moat-analyst/SKILL.md
strategy-monopoly-category-strategy-analyst,strategy,run,executiveos,integration,eaff26745ec44df9f28305252e32e92858c18c98d9e4a449798a169cffb4ebd4,.bob/skills/strategy-monopoly-category-strategy-analyst/SKILL.md
strategy-portfolio-strategist,strategy,run,enterpriseos,integration,edb381685084aba572894e9116514a07a3d2e28c5b1ac929b9391b8031938faa,.bob/skills/strategy-portfolio-strategist/SKILL.md
strategy-scenario-strategist,strategy,run,executiveos,integration,25dab9180f97446017144b5a445653e1de49c8f52bffe5c1887b32e0fc426846,.bob/skills/strategy-scenario-strategist/SKILL.md
strategy-strategic-initiative-designer,strategy,run,executiveos,integration,30cf3ff68921b8c01a9105397ebec47590e2376c171b7e30a35759e94a5563ec,.bob/skills/strategy-strategic-initiative-designer/SKILL.md
strategy-strategic-planning-specialist,strategy,run,executiveos,integration,d42239aeec205c9c9966887741468e778c6156c57367c26a716aada5ccfec6e0,.bob/skills/strategy-strategic-planning-specialist/SKILL.md
strategy-strategic-risk-analyst,strategy,run,executiveos,assurance,10a91048708e7d4fe29f9048c5d88c65679c45e258a778871a9f1e4934768daa,.bob/skills/strategy-strategic-risk-analyst/SKILL.md
structure_causality_audit,shared-execution,protect,complianceos,integration,6bf3316c206dd99ea19022dbf06bea26ee77afe6138a14a9e446a7e37e4f61eb,.bob/skills/structure_causality_audit/SKILL.md
structure_map,shared-execution,make,innovationos,integration,235ac00c61de228963b6cde10a09defb3c3cd69a52c5e9b4f679681c795925ac,.bob/skills/structure_map/SKILL.md
study-plan,shared-execution,learn,universityos,t01,6e028f71ca4cad7520ebc50adaaee7e79a6e72fcdc0db471407002b2b6f9b3d8,.bob/skills/study-plan/SKILL.md
subplot_braiding,shared-execution,make,innovationos,integration,7cda7db62b913993dbd567c0519cfb7141428f2cb066195dc54f5e5b9639442e,.bob/skills/subplot_braiding/SKILL.md
subtext_writing,shared-execution,make,innovationos,integration,d28d2f4c1000df7c2ff949b0dd6f9f435695b89420e0b2684fd3d299c442b3de,.bob/skills/subtext_writing/SKILL.md
supply-chain-capacity-planning-specialist,supply-chain,run,supplyos,t02,beed845b962b5b0e6105ab6c1af1611d7cbfa3116328267d79246be37c09424d,.bob/skills/supply-chain-capacity-planning-specialist/SKILL.md
supply-chain-demand-planner,supply-chain,run,supplyos,t01,eca17a9d12c70d89974bbd3e0bb0f310090e4c434240f3922a7004d144631868,.bob/skills/supply-chain-demand-planner/SKILL.md
supply-chain-distribution-network-analyst,supply-chain,run,supplyos,t02,bd7fc4497fa205a4e6e1e7b0da8623a90210afff7ef0e9af7eb61eca260301b2,.bob/skills/supply-chain-distribution-network-analyst/SKILL.md
supply-chain-inbound-receiving,supply-chain,run,supplyos,integration,8c254984ccd217b15df15db9c8b8093211cace05df0ca7e3d4ca2a24131f1f65,.bob/skills/supply-chain-inbound-receiving/SKILL.md
supply-chain-inventory-analyst,supply-chain,run,supplyos,t02,a55fa56844c5faa221cfb6b8f2570986ca676fbdc0a8d432bc52e58162a65d16,.bob/skills/supply-chain-inventory-analyst/SKILL.md
supply-chain-inventory-optimization-specialist,supply-chain,run,supplyos,t02,4595147d2a56a72555c310808bfb80ad51034bbcc5bd277f0a159652f71feb62,.bob/skills/supply-chain-inventory-optimization-specialist/SKILL.md
supply-chain-inventory-replenishment,supply-chain,run,supplyos,integration,3b0906aadf65dd25605d3028fdd6243042422ddde2a5f4c8b2ff04c6e605d3f7,.bob/skills/supply-chain-inventory-replenishment/SKILL.md
supply-chain-kpi-analyst,supply-chain,run,supplyos,t02,a79c56786b48b64c220bbc65a9f309f1b6341066aace654e32cff87a3e637c18,.bob/skills/supply-chain-kpi-analyst/SKILL.md
supply-chain-lead-time-analyst,supply-chain,run,supplyos,t02,a6630d72abe71164c10a3b5d5b7eacec87991de9003404ec5625e0ee916889ff,.bob/skills/supply-chain-lead-time-analyst/SKILL.md
supply-chain-logistics-analyst,supply-chain,run,supplyos,t02,98e75165f29daf9d37ab1f059812233a64238b3621fff0e848f658e2d48aa1d1,.bob/skills/supply-chain-logistics-analyst/SKILL.md
supply-chain-manufacturing-planning-specialist,supply-chain,run,supplyos,t02,d71dc8263313ddc85a5ddf81ec8e77ab565eb758ac782cdcffaaa815a20894a2,.bob/skills/supply-chain-manufacturing-planning-specialist/SKILL.md
supply-chain-network-optimization-specialist,supply-chain,run,supplyos,t02,2af86b032624ccd565dbc9904b8bd557947e25b054f9a682e52ab70c43dcc3c0,.bob/skills/supply-chain-network-optimization-specialist/SKILL.md
supply-chain-orchestrator,supply-chain,run,supplyos,t02,03346ff59989b5765f970f112be0a85f083925a8500f8f956c604d4b90cf4080,.bob/skills/supply-chain-orchestrator/SKILL.md
supply-chain-order-fulfillment,supply-chain,run,supplyos,assurance,4df760bc12ca16382665e0b3e87dbc7eee6ce2b6c93f8c81a4ddb0b180ed2dfb,.bob/skills/supply-chain-order-fulfillment/SKILL.md
supply-chain-procurement-sourcing,supply-chain,run,supplyos,assurance,9709e0ddc7b4b17097526bb28194dc4acda945a00bbc2668fbabc51dee5a0e38,.bob/skills/supply-chain-procurement-sourcing/SKILL.md
supply-chain-production-planning-analyst,supply-chain,run,supplyos,t02,9a73b61df4e0e1172154b4051faf756420323c964dc668b4073a3a88b402c7d8,.bob/skills/supply-chain-production-planning-analyst/SKILL.md
supply-chain-production-scheduling,supply-chain,run,supplyos,assurance,35c66e6975955f3bc04a00de126eb2a3fbb7eaf2b264567bd0f7fdc14234b34b,.bob/skills/supply-chain-production-scheduling/SKILL.md
supply-chain-purchase-order-management,supply-chain,run,supplyos,integration,a593ca7593004cacb8c3bca125df8da55122d97eb064803cda1bf4ffbc347dfc,.bob/skills/supply-chain-purchase-order-management/SKILL.md
supply-chain-resilience-strategist,supply-chain,run,supplyos,t02,fc398c7c24c707d2e4e77649df7e240abcff5f348bf21fbaa574fd8d0dce53fc,.bob/skills/supply-chain-resilience-strategist/SKILL.md
supply-chain-reverse-logistics,supply-chain,run,supplyos,assurance,9dfad2298e0193f8747e4936ae8ab1da965fa44f2bd03c28712a284a72be5e3a,.bob/skills/supply-chain-reverse-logistics/SKILL.md
supply-chain-risk-analyst,supply-chain,run,supplyos,assurance,359e7201d7b4f9e2e20cf0a1afe477fae554fc84c11a2b701bd8415675b7bd3d,.bob/skills/supply-chain-risk-analyst/SKILL.md
supply-chain-s-and-op-specialist,supply-chain,run,supplyos,t02,b8af8e953633005c3b3538e2eefde86cf43d5991967160c72a1d2fc55d8e4daa,.bob/skills/supply-chain-s-and-op-specialist/SKILL.md
supply-chain-scenario-modeler,supply-chain,run,supplyos,t02,1d9015f0fdfe969a3ca295e5f3f175aade652236eede29669bfb643775a1fef5,.bob/skills/supply-chain-scenario-modeler/SKILL.md
supply-chain-sourcing-analyst,supply-chain,run,supplyos,t02,7cf51dce290d74d88731c2c993949b2621e7d0357f5e458ac1450e039ea063df,.bob/skills/supply-chain-sourcing-analyst/SKILL.md
supply-chain-strategist,supply-chain,run,supplyos,t02,5fd1f809492d3deccca17768055a220edc531d2806242e3ba2ab3d2fd4b61d5d,.bob/skills/supply-chain-strategist/SKILL.md
supply-chain-supplier-dependency-analyst,supply-chain,run,supplyos,t02,59d7d94fc2376407f5f76cd28b8630f6b41ccff9d138c27abbb8f8ac570e8951,.bob/skills/supply-chain-supplier-dependency-analyst/SKILL.md
supply-chain-supplier-due-diligence,supply-chain,run,supplyos,assurance,194a744af0681f2483f1c1b2190aac0e49aa5987ccdd1264cd544a4ff120d1cb,.bob/skills/supply-chain-supplier-due-diligence/SKILL.md
supply-chain-supplier-performance-management,supply-chain,run,supplyos,assurance,69f9aed1e27ac804a6e0d220d266307930827f6ecd3db88ce1fd7411a1ef49a0,.bob/skills/supply-chain-supplier-performance-management/SKILL.md
supply-chain-supply-chain-performance-improvement,supply-chain,run,supplyos,assurance,7f46dada6deab5a19de4abebea2499a449a6fc03d401b1c57638aa191c61a104,.bob/skills/supply-chain-supply-chain-performance-improvement/SKILL.md
supply-chain-supply-chain-risk-management,supply-chain,run,supplyos,assurance,8dca371544da4ba2b8ebfc4473cb888dc6bd5fa210f06eff5c29b90946d07908,.bob/skills/supply-chain-supply-chain-risk-management/SKILL.md
supply-chain-supply-demand-planning,supply-chain,run,supplyos,t02,d915c0aca5a9bbb268df9a53d642fda85600ee04292c4e079a6d33c446c6d327,.bob/skills/supply-chain-supply-demand-planning/SKILL.md
supply-chain-supply-planner,supply-chain,run,supplyos,t02,70823949976d32539f8421a3df3196e2430ca34c143e718dc7baa5b96947b19e,.bob/skills/supply-chain-supply-planner/SKILL.md
supply-chain-traceability-recall-response,supply-chain,run,supplyos,assurance,69b1b156bf56f5eec0a1c9b8100abff9a8a8384546ee93ce0990f28a65e47df2,.bob/skills/supply-chain-traceability-recall-response/SKILL.md
supply-chain-transportation-analyst,supply-chain,run,supplyos,t02,8d733567a65b96c577f67efb9e32e93b53453fbb22673fb1c3b42d1605a74355,.bob/skills/supply-chain-transportation-analyst/SKILL.md
supply-chain-transportation-management,supply-chain,run,supplyos,assurance,b3c46e9bfaa895350f95ac2a3ea99e0949406d166090d04b9faf931cdc2cabdf,.bob/skills/supply-chain-transportation-management/SKILL.md
supply-chain-warehouse-operations,supply-chain,run,supplyos,integration,8d9b2f632831dc66b48dff94ba6ba667b1f48899dac0f5a5f0e0ad5991b781fe,.bob/skills/supply-chain-warehouse-operations/SKILL.md
supply-chain-warehouse-operations-analyst,supply-chain,run,supplyos,t02,d2cd4f88c964e728b10761f7c6e9e375f1b9f2ac375f82a7d88670fed59cbc02,.bob/skills/supply-chain-warehouse-operations-analyst/SKILL.md
surface-capability-audit,shared-execution,learn,workforceos,assurance,fb2abaf8cdbd624fc00fc42ace11014049ab956b65f1de29c68670a8d211d56f,.bob/skills/surface-capability-audit/SKILL.md
suspense_dramatic_irony,shared-execution,make,innovationos,integration,7beb0f7bad2cb89df4b2d617bb38600195b7c4c4b52c16cd701d3936cc3373ab,.bob/skills/suspense_dramatic_irony/SKILL.md
sustainability-carbon-accounting-analyst,sustainability,run,supplyos,integration,3534520ba823056e32e440459feaa73e8ec02aad2a040e796c32c77b2f593b36,.bob/skills/sustainability-carbon-accounting-analyst/SKILL.md
sustainability-climate-risk-analyst,sustainability,protect,riskos,assurance,3ec07dab3e5210ed5d35b890d9142c25532128d150435c466810abae53b6240d,.bob/skills/sustainability-climate-risk-analyst/SKILL.md
sustainability-energy-efficiency-analyst,sustainability,run,supplyos,integration,87ee8cb546996288c5723aff0ee4bb30c063d5e85d2d27e0483be6f8946249b2,.bob/skills/sustainability-energy-efficiency-analyst/SKILL.md
sustainability-environmental-impact-analyst,sustainability,run,supplyos,integration,f4058c0bd1fbed2560dfe834835283e880c2fe14b0e053de5785d45a477444f8,.bob/skills/sustainability-environmental-impact-analyst/SKILL.md
sustainability-esg-analyst,sustainability,run,supplyos,integration,b8555783f83b0d9cf88c21b35a7de89d5928626519f4be2b49b4f49d90741878,.bob/skills/sustainability-esg-analyst/SKILL.md
sustainability-esg-evidence-reviewer,sustainability,run,supplyos,integration,60c5807b55afe20f2db09a61adf70bffcb0803c6403aefad8656b64279abb953,.bob/skills/sustainability-esg-evidence-reviewer/SKILL.md
sustainability-orchestrator,sustainability,run,supplyos,integration,22deb113f33f48e7172499942c0d4e6a363ef238ec5276a966cc47f3df3eaa9b,.bob/skills/sustainability-orchestrator/SKILL.md
sustainability-reporting-specialist,sustainability,run,supplyos,integration,61f789aa8efa2c6243b73c0f73da51b635cd60a1e652aedbc0598b5ee01be51d,.bob/skills/sustainability-reporting-specialist/SKILL.md
sustainability-strategist,sustainability,run,supplyos,integration,351adeb30aa05d88c9839c2938a8b3b4472e9fe71d5eb00705b700001997aa25,.bob/skills/sustainability-strategist/SKILL.md
sustainability-sustainable-supply-chain-analyst,sustainability,run,supplyos,t02,0f42e3fa5a37aaa507dcee7911e1ee4e8f822f2292573d519f84b9d51bde9767,.bob/skills/sustainability-sustainable-supply-chain-analyst/SKILL.md
sync_validation,shared-execution,make,innovationos,integration,a45573ca9fcb271dfba582f17e033cf7aa40268566500c2810f16be52e056cc8,.bob/skills/sync_validation/SKILL.md
